clique_id,size,hard_coherence,soft_coherence
217,3,1.0,1.0
218,2,0.5,1.0
219,3,0.6666666666666666,0.5555555555555555
220,2,0.5,0.5
221,2,0.5,0.5
222,2,0.5,1.0
223,3,0.6666666666666666,0.7777777777777777
224,2,0.5,0.6666666666666666
225,2,0.5,1.0
226,2,1.0,0.6666666666666666
227,2,1.0,0.6666666666666666
228,2,0.5,0.3333333333333333
229,2,0.5,0.3333333333333333
230,2,0.5,0.3333333333333333
231,2,0.5,0.3333333333333333
232,2,1.0,0.5
233,2,0.5,1.0
234,2,1.0,0.6666666666666666
235,2,1.0,0.5
236,2,1.0,1.0
237,2,1.0,1.0
238,3,0.6666666666666666,1.0
239,2,1.0,1.0
240,2,1.0,1.0
241,3,0.6666666666666666,1.0
242,3,0.6666666666666666,1.0
243,4,0.75,0.75
244,3,0.6666666666666666,1.0
245,4,0.75,1.0
246,3,1.0,1.0
247,4,1.0,0.75
248,3,0.6666666666666666,1.0
249,2,1.0,1.0
250,2,0.5,1.0
251,4,0.75,0.8333333333333334
252,3,0.6666666666666666,0.7777777777777777
253,2,0.5,1.0
254,3,1.0,0.6666666666666666
255,2,1.0,0.6666666666666666
256,3,0.6666666666666666,0.7777777777777777
257,3,0.6666666666666666,1.0
258,2,1.0,0.6666666666666666
259,2,1.0,1.0
260,2,0.5,1.0
261,2,1.0,1.0
262,3,0.6666666666666666,0.7777777777777777
263,2,0.5,0.6666666666666666
264,2,1.0,1.0
265,2,0.5,0.6666666666666666
266,2,0.5,0.3333333333333333
267,2,1.0,0.6666666666666666
268,4,1.0,1.0
269,2,1.0,1.0
270,2,1.0,1.0
271,4,0.5,0.8333333333333334
272,4,0.75,0.8333333333333334
273,5,0.6,0.8666666666666666
274,4,0.5,0.7777777777777777
275,4,0.75,0.8333333333333334
276,3,0.6666666666666666,0.7777777777777777
277,4,0.75,0.7777777777777777
278,5,0.8,0.8666666666666666
279,6,0.8333333333333334,0.8888888888888888
280,6,0.8333333333333334,0.8888888888888888
281,3,0.6666666666666666,0.7777777777777777
282,5,0.6,0.8
283,4,0.5,0.7777777777777777
284,3,0.6666666666666666,0.7777777777777777
285,3,0.6666666666666666,0.7777777777777777
286,3,0.6666666666666666,0.7777777777777777
287,3,0.6666666666666666,0.7777777777777777
288,3,0.6666666666666666,0.7777777777777777
289,4,0.75,0.7777777777777777
290,4,1.0,0.7777777777777777
291,3,0.6666666666666666,1.0
292,3,0.6666666666666666,0.7777777777777777
293,3,0.6666666666666666,0.7777777777777777
294,3,0.6666666666666666,0.7777777777777777
295,2,0.5,0.3333333333333333
296,2,0.5,1.0
297,2,1.0,0.6666666666666666
298,4,0.5,0.8333333333333334
299,3,1.0,0.7777777777777777
300,4,0.5,1.0
301,4,0.75,1.0
302,2,1.0,1.0
303,2,0.5,1.0
304,2,0.5,0.5
305,2,1.0,0.5
306,2,1.0,1.0
307,2,1.0,1.0
308,2,1.0,1.0
309,3,0.6666666666666666,1.0
310,3,1.0,1.0
311,3,0.6666666666666666,1.0
312,2,1.0,1.0
313,2,0.5,0.6666666666666666
314,2,0.5,0.6666666666666666
315,2,0.5,0.4
316,2,0.5,1.0
317,2,0.5,0.6666666666666666
318,3,0.6666666666666666,1.0
319,3,0.6666666666666666,1.0
320,2,1.0,0.6666666666666666
321,2,1.0,1.0
322,2,1.0,1.0
323,2,1.0,1.0
324,2,1.0,0.6666666666666666
325,2,1.0,1.0
326,2,1.0,1.0
327,2,1.0,1.0
328,2,0.5,1.0
329,2,1.0,1.0
330,2,1.0,0.6666666666666666
331,3,1.0,1.0
332,2,0.5,0.5
333,2,1.0,1.0
334,5,1.0,1.0
335,5,1.0,1.0
336,2,1.0,0.6666666666666666
337,2,1.0,1.0
338,2,1.0,1.0
339,4,0.75,0.8333333333333334
340,4,0.75,0.8333333333333334
341,3,1.0,1.0
342,5,0.8,1.0
343,5,0.6,1.0
344,5,0.6,1.0
345,3,0.6666666666666666,1.0
346,2,0.5,1.0
347,2,1.0,0.6666666666666666
348,2,1.0,1.0
349,2,1.0,1.0
350,4,0.5,1.0
351,4,0.75,1.0
352,2,0.5,1.0
353,2,1.0,1.0
354,2,1.0,1.0
355,4,0.75,1.0
356,3,0.6666666666666666,1.0
357,3,0.6666666666666666,0.6666666666666666
358,2,1.0,0.6666666666666666
359,3,1.0,0.7777777777777777
360,3,0.6666666666666666,1.0
361,2,1.0,1.0
362,2,1.0,0.6666666666666666
363,3,1.0,0.7777777777777777
364,4,0.5,0.8333333333333334
365,4,0.5,0.8333333333333334
366,5,0.6,0.8666666666666666
367,5,0.6,0.8
368,4,0.5,0.611111111111111
369,3,1.0,0.7777777777777777
370,3,1.0,0.7777777777777777
371,3,0.6666666666666666,0.7777777777777777
372,3,1.0,0.7777777777777777
373,3,0.6666666666666666,0.5555555555555555
374,4,0.75,0.7777777777777777
375,4,0.75,0.8333333333333334
376,3,1.0,0.7777777777777777
377,3,1.0,1.0
378,2,0.5,0.3333333333333333
379,2,0.5,0.5
380,2,1.0,1.0
381,2,0.5,0.6666666666666666
382,2,0.5,1.0
383,2,0.5,0.6666666666666666
384,2,1.0,1.0
385,2,1.0,0.6666666666666666
386,2,0.5,1.0
387,2,1.0,1.0
388,2,0.5,1.0
389,2,0.5,1.0
390,2,0.5,0.6666666666666666
391,2,0.5,0.6666666666666666
392,2,0.5,1.0
393,2,1.0,0.5
394,2,1.0,1.0
395,2,1.0,0.6666666666666666
396,3,0.6666666666666666,1.0
397,2,1.0,1.0
398,3,0.6666666666666666,0.7777777777777777
399,2,1.0,1.0
400,2,0.5,1.0
401,2,0.5,1.0
402,4,0.75,1.0
403,2,1.0,0.6666666666666666
404,2,0.5,1.0
405,2,1.0,0.6666666666666666
406,2,0.5,0.5
407,2,0.5,1.0
408,2,0.5,1.0
409,2,1.0,1.0
410,2,0.5,1.0
411,2,0.5,1.0
412,2,1.0,1.0
413,3,0.6666666666666666,0.7777777777777777
414,4,1.0,0.75
415,3,1.0,1.0
416,6,0.6666666666666666,1.0
417,6,0.5,1.0
418,5,0.6,0.8666666666666666
419,3,1.0,0.7777777777777777
420,2,1.0,1.0
421,2,0.5,0.6666666666666666
422,4,0.75,1.0
423,2,0.5,1.0
424,3,0.6666666666666666,1.0
425,2,1.0,0.6666666666666666
426,3,0.6666666666666666,1.0
427,3,0.6666666666666666,0.7777777777777777
428,2,0.5,0.3333333333333333
429,2,0.5,0.3333333333333333
430,2,1.0,1.0
431,2,0.5,1.0
432,2,1.0,0.6666666666666666
433,2,1.0,0.6666666666666666
434,2,1.0,0.6666666666666666
435,2,1.0,1.0
436,2,1.0,1.0
437,2,1.0,1.0
438,3,0.6666666666666666,1.0
439,3,1.0,1.0
440,5,1.0,0.8666666666666666
441,3,1.0,1.0
442,3,1.0,0.7777777777777777
443,3,0.6666666666666666,0.611111111111111
444,2,1.0,1.0
445,4,1.0,1.0
446,5,1.0,1.0
447,4,1.0,0.75
448,2,1.0,0.6666666666666666
449,2,1.0,1.0
450,2,1.0,1.0
451,2,1.0,1.0
452,2,1.0,1.0
453,4,1.0,0.75
454,7,1.0,1.0
455,8,1.0,1.0
456,7,1.0,1.0
457,5,1.0,0.8
458,9,1.0,0.8888888888888888
459,5,1.0,1.0
460,10,1.0,0.9
461,10,1.0,0.8074074074074075
462,13,1.0,1.0
463,13,1.0,1.0
464,14,1.0,0.9285714285714286
465,14,1.0,0.9285714285714286
466,14,1.0,1.0
467,14,1.0,1.0
468,15,1.0,0.9333333333333333
469,15,1.0,0.9333333333333333
470,13,1.0,1.0
471,16,1.0,1.0
472,16,1.0,0.9375
473,15,1.0,1.0
474,16,1.0,0.9375
475,11,1.0,1.0
476,10,1.0,1.0
477,9,1.0,0.8888888888888888
478,9,1.0,0.8888888888888888
479,6,1.0,0.6888888888888889
480,5,1.0,1.0
481,4,1.0,1.0
482,9,1.0,1.0
483,7,1.0,0.8571428571428571
484,3,1.0,0.6666666666666666
485,5,1.0,1.0
486,3,1.0,0.6666666666666666
487,2,1.0,0.5
488,3,1.0,1.0
489,2,1.0,0.5
490,2,0.5,1.0
491,2,1.0,0.5
492,2,1.0,0.5
493,2,1.0,1.0
494,2,1.0,0.5
495,3,1.0,0.4444444444444444
496,3,1.0,1.0
497,3,1.0,0.6666666666666666
498,3,1.0,1.0
499,3,1.0,0.6666666666666666
500,2,1.0,0.5
501,2,1.0,0.5
502,2,1.0,0.5
503,2,1.0,0.5
504,6,1.0,1.0
505,3,1.0,1.0
506,2,1.0,0.5
507,2,1.0,0.5
508,2,1.0,1.0
509,2,1.0,0.07142857142857142
510,3,1.0,0.6666666666666666
511,3,1.0,0.6666666666666666
512,2,1.0,1.0
513,2,1.0,1.0
514,4,1.0,1.0
515,4,1.0,1.0
516,2,1.0,1.0
517,2,1.0,1.0
518,2,1.0,1.0
519,2,1.0,1.0
520,3,1.0,1.0
521,3,1.0,0.6666666666666666
522,3,1.0,1.0
523,3,1.0,1.0
524,3,1.0,0.6666666666666666
525,4,1.0,1.0
526,3,1.0,1.0
527,2,1.0,1.0
528,3,1.0,0.6666666666666666
529,2,1.0,1.0
530,2,1.0,1.0
531,2,1.0,0.5
532,2,1.0,1.0
533,4,1.0,1.0
534,6,1.0,1.0
535,6,1.0,1.0
536,5,1.0,1.0
537,2,1.0,1.0
538,2,1.0,0.5
539,2,1.0,1.0
540,2,1.0,1.0
541,2,1.0,0.5
542,2,1.0,1.0
543,2,1.0,1.0
544,4,1.0,1.0
545,2,1.0,1.0
546,2,1.0,0.07142857142857142
547,2,1.0,1.0
548,4,1.0,0.75
549,4,1.0,1.0
550,3,1.0,1.0
551,2,1.0,1.0
552,2,1.0,1.0
553,2,1.0,0.5
554,4,1.0,1.0
555,2,1.0,0.5
556,3,1.0,1.0
557,3,1.0,1.0
558,3,1.0,0.6666666666666666
559,5,1.0,1.0
560,3,1.0,1.0
561,6,1.0,1.0
562,4,1.0,1.0
563,6,1.0,1.0
564,6,1.0,1.0
565,2,1.0,1.0
566,7,1.0,0.8571428571428571
567,9,1.0,1.0
568,12,1.0,1.0
569,7,1.0,1.0
570,9,1.0,1.0
571,9,1.0,1.0
572,7,1.0,1.0
573,6,1.0,1.0
574,9,1.0,1.0
575,9,1.0,1.0
576,10,1.0,1.0
577,12,1.0,1.0
578,10,1.0,1.0
579,11,1.0,1.0
580,7,1.0,1.0
581,3,1.0,1.0
582,2,1.0,0.5
583,2,0.5,0.5
584,3,1.0,1.0
585,2,1.0,0.5
586,2,0.5,0.25
587,2,1.0,1.0
588,2,1.0,1.0
589,2,1.0,1.0
590,2,1.0,1.0
591,2,1.0,0.3333333333333333
592,4,1.0,1.0
593,4,1.0,1.0
594,2,1.0,0.5
595,2,1.0,0.3333333333333333
596,3,1.0,1.0
597,2,1.0,1.0
598,7,1.0,1.0
599,4,1.0,1.0
600,2,1.0,1.0
601,8,1.0,1.0
602,4,1.0,1.0
603,4,1.0,1.0
604,6,1.0,1.0
605,12,1.0,1.0
606,12,1.0,1.0
607,12,1.0,1.0
608,3,1.0,1.0
609,2,0.5,0.6666666666666666
610,2,1.0,1.0
611,2,1.0,1.0
612,2,1.0,1.0
613,2,1.0,1.0
614,2,0.5,0.25
615,3,1.0,0.7777777777777777
616,2,1.0,1.0
617,2,1.0,1.0
618,3,0.6666666666666666,0.7777777777777777
619,3,0.6666666666666666,1.0
620,2,1.0,1.0
621,2,1.0,0.6666666666666666
622,3,0.6666666666666666,0.7777777777777777
623,4,0.75,1.0
624,4,0.5,1.0
625,2,1.0,1.0
626,2,1.0,1.0
627,2,1.0,1.0
628,2,1.0,1.0
629,2,0.5,0.6666666666666666
630,2,1.0,1.0
631,2,1.0,0.6666666666666666
632,2,0.5,0.6666666666666666
633,2,1.0,1.0
634,2,0.5,1.0
635,2,0.5,0.6666666666666666
636,2,0.5,1.0
637,2,1.0,0.5
638,2,1.0,1.0
639,2,1.0,1.0
640,3,1.0,0.4444444444444444
641,2,1.0,1.0
642,2,1.0,0.5
643,3,1.0,1.0
644,2,1.0,0.09090909090909091
645,4,1.0,1.0
646,4,1.0,1.0
647,3,1.0,1.0
648,13,0.9230769230769231,0.9230769230769231
649,6,1.0,1.0
650,6,1.0,0.8333333333333334
651,13,1.0,1.0
652,14,1.0,1.0
653,12,1.0,0.9166666666666666
654,12,1.0,1.0
655,14,1.0,1.0
656,13,1.0,1.0
657,9,1.0,1.0
658,9,1.0,0.8888888888888888
659,8,1.0,1.0
660,2,1.0,1.0
661,3,1.0,0.6666666666666666
662,5,1.0,1.0
663,4,1.0,1.0
664,3,1.0,1.0
665,2,1.0,1.0
666,2,1.0,0.3333333333333333
667,2,1.0,1.0
668,2,1.0,0.5
669,3,1.0,1.0
670,3,1.0,1.0
671,4,1.0,1.0
672,5,1.0,1.0
673,4,1.0,1.0
674,2,1.0,1.0
675,2,1.0,1.0
676,5,1.0,1.0
677,5,1.0,1.0
678,2,1.0,1.0
679,2,1.0,1.0
680,3,1.0,1.0
681,4,1.0,1.0
682,3,1.0,1.0
683,2,1.0,1.0
684,4,1.0,1.0
685,3,1.0,1.0
686,2,1.0,1.0
687,4,1.0,1.0
688,2,1.0,1.0
689,4,1.0,0.75
690,3,1.0,1.0
691,6,1.0,1.0
692,4,1.0,1.0
693,4,1.0,1.0
694,8,1.0,1.0
695,2,1.0,0.5
696,2,1.0,0.5
697,3,1.0,0.6666666666666666
698,4,1.0,0.75
699,5,1.0,1.0
700,2,1.0,1.0
701,8,1.0,1.0
702,7,1.0,1.0
703,3,1.0,1.0
704,4,1.0,1.0
705,2,1.0,1.0
706,3,1.0,1.0
707,6,1.0,1.0
708,6,1.0,0.8333333333333334
709,6,1.0,1.0
710,6,1.0,1.0
711,6,1.0,0.8333333333333334
712,8,1.0,1.0
713,9,1.0,1.0
714,9,1.0,1.0
715,5,1.0,0.8
716,2,1.0,1.0
717,2,1.0,1.0
718,2,1.0,1.0
719,2,1.0,0.5
720,2,1.0,1.0
721,3,1.0,1.0
722,4,1.0,0.75
723,2,1.0,1.0
724,4,1.0,1.0
725,7,1.0,1.0
726,7,1.0,1.0
727,3,1.0,1.0
728,2,1.0,0.09090909090909091
729,6,1.0,0.8333333333333334
730,6,1.0,1.0
731,7,1.0,1.0
732,3,1.0,1.0
733,2,1.0,0.5
734,2,1.0,1.0
735,2,1.0,1.0
736,5,1.0,1.0
737,5,1.0,1.0
738,7,1.0,1.0
739,6,1.0,1.0
740,5,1.0,1.0
741,3,1.0,1.0
742,2,1.0,1.0
743,2,1.0,1.0
744,2,1.0,0.5
745,2,1.0,1.0
746,2,1.0,1.0
747,2,1.0,1.0
748,2,1.0,1.0
749,5,1.0,1.0
750,2,1.0,1.0
751,7,1.0,1.0
752,2,1.0,1.0
753,11,1.0,1.0
754,11,1.0,1.0
755,4,1.0,1.0
756,8,1.0,0.7619047619047619
757,8,1.0,0.875
758,7,1.0,1.0
759,7,1.0,0.8571428571428571
760,7,1.0,1.0
761,8,1.0,0.7619047619047619
762,8,1.0,0.875
763,8,1.0,1.0
764,8,1.0,0.875
765,16,1.0,0.8777777777777779
766,16,1.0,0.8777777777777779
767,13,1.0,1.0
768,13,1.0,1.0
769,14,1.0,1.0
770,13,1.0,1.0
771,13,1.0,1.0
772,13,1.0,1.0
773,16,1.0,0.8777777777777779
774,14,1.0,1.0
775,8,1.0,0.7619047619047619
776,7,1.0,0.8571428571428571
777,6,1.0,1.0
778,5,1.0,1.0
779,6,1.0,1.0
780,9,1.0,0.8888888888888888
781,4,1.0,1.0
782,7,1.0,1.0
783,6,1.0,1.0
784,7,1.0,1.0
785,7,1.0,1.0
786,8,1.0,1.0
787,5,1.0,1.0
788,9,1.0,1.0
789,3,1.0,1.0
790,8,1.0,0.875
791,6,1.0,1.0
792,7,1.0,1.0
793,7,1.0,1.0
794,2,1.0,1.0
795,2,1.0,1.0
796,3,1.0,1.0
797,3,1.0,1.0
798,3,1.0,1.0
799,2,1.0,1.0
800,2,1.0,1.0
801,2,1.0,1.0
802,3,1.0,1.0
803,4,1.0,1.0
804,4,1.0,1.0
805,2,1.0,1.0
806,2,1.0,1.0
807,2,1.0,0.1111111111111111
808,2,1.0,0.1111111111111111
809,2,1.0,1.0
810,4,1.0,1.0
811,3,1.0,1.0
812,5,1.0,1.0
813,5,1.0,1.0
814,4,1.0,1.0
815,2,1.0,1.0
816,2,1.0,1.0
817,2,0.5,0.3333333333333333
818,2,1.0,1.0
819,4,1.0,0.75
820,5,1.0,1.0
821,5,1.0,1.0
822,7,1.0,1.0
823,7,1.0,1.0
824,6,1.0,1.0
825,6,1.0,1.0
826,5,1.0,1.0
827,5,1.0,1.0
828,3,1.0,1.0
829,3,1.0,0.6666666666666666
830,2,1.0,1.0
831,2,1.0,1.0
832,2,1.0,1.0
833,6,1.0,1.0
834,4,1.0,1.0
835,3,1.0,1.0
836,4,1.0,1.0
837,4,1.0,1.0
838,2,1.0,1.0
839,2,1.0,0.3333333333333333
840,2,1.0,1.0
841,3,1.0,0.6666666666666666
842,3,1.0,1.0
843,2,1.0,0.5
844,2,1.0,1.0
845,4,1.0,1.0
846,4,1.0,1.0
847,4,1.0,1.0
848,4,1.0,1.0
849,4,1.0,1.0
850,2,1.0,1.0
851,3,1.0,1.0
852,3,1.0,1.0
853,3,1.0,1.0
854,3,1.0,1.0
855,2,1.0,1.0
856,4,1.0,1.0
857,3,1.0,1.0
858,2,0.5,0.5
859,2,0.5,1.0
860,2,1.0,1.0
861,2,1.0,1.0
862,4,0.5,0.7777777777777777
863,3,0.6666666666666666,1.0
864,3,1.0,1.0
865,3,0.6666666666666666,1.0
866,2,1.0,0.6666666666666666
867,2,0.5,1.0
868,3,0.6666666666666666,1.0
869,3,0.6666666666666666,1.0
870,2,0.5,0.6666666666666666
871,2,1.0,0.6666666666666666
872,2,1.0,1.0
873,2,1.0,0.5
874,3,0.6666666666666666,0.7777777777777777
875,2,1.0,1.0
876,2,1.0,0.6666666666666666
877,3,0.6666666666666666,0.7777777777777777
878,2,1.0,1.0
879,2,0.5,0.6666666666666666
880,2,1.0,0.6666666666666666
881,2,0.5,1.0
882,2,1.0,1.0
883,2,1.0,1.0
884,4,1.0,1.0
885,3,1.0,1.0
886,2,1.0,1.0
887,5,1.0,0.7
888,7,1.0,0.7619047619047619
889,6,1.0,0.7333333333333333
890,4,1.0,0.6666666666666666
891,2,1.0,1.0
892,2,0.5,1.0
893,2,1.0,1.0
894,2,1.0,0.6666666666666666
895,2,0.5,1.0
896,2,1.0,1.0
897,2,1.0,0.6666666666666666
898,3,1.0,1.0
899,2,1.0,1.0
900,2,1.0,1.0
901,2,1.0,1.0
902,2,1.0,1.0
903,2,1.0,1.0
904,3,1.0,1.0
905,3,1.0,1.0
906,2,1.0,0.5
907,3,1.0,0.5
908,2,1.0,1.0
909,4,1.0,1.0
910,5,1.0,1.0
911,6,1.0,1.0
912,7,1.0,1.0
913,7,1.0,1.0
914,6,1.0,1.0
915,6,1.0,1.0
916,6,1.0,1.0
917,7,1.0,1.0
918,7,1.0,1.0
919,6,1.0,1.0
920,2,1.0,1.0
921,2,1.0,1.0
922,2,1.0,0.5
923,2,1.0,1.0
924,2,1.0,0.16666666666666666
925,2,1.0,0.375
926,5,1.0,1.0
927,4,1.0,1.0
928,5,1.0,1.0
929,6,1.0,1.0
930,5,1.0,1.0
931,5,1.0,1.0
932,5,1.0,1.0
933,4,1.0,1.0
934,3,1.0,1.0
935,3,1.0,0.6666666666666666
936,2,1.0,0.3333333333333333
937,2,1.0,1.0
938,2,0.5,1.0
939,2,1.0,1.0
940,2,0.5,1.0
941,2,1.0,0.6666666666666666
942,2,1.0,1.0
943,2,1.0,1.0
944,2,1.0,1.0
945,2,1.0,1.0
946,2,1.0,1.0
947,2,1.0,1.0
948,2,1.0,1.0
949,3,1.0,1.0
950,2,1.0,0.6666666666666666
951,2,1.0,1.0
952,2,1.0,1.0
953,2,1.0,1.0
954,2,1.0,0.6666666666666666
955,3,1.0,1.0
956,2,1.0,1.0
957,2,1.0,0.6666666666666666
958,2,1.0,1.0
959,3,1.0,0.7777777777777777
960,2,1.0,1.0
961,2,1.0,1.0
962,2,1.0,1.0
963,2,1.0,0.6666666666666666
964,2,1.0,1.0
965,2,1.0,0.5
966,2,1.0,1.0
967,2,1.0,0.5
968,2,1.0,0.5
969,2,1.0,1.0
970,2,0.5,0.6
971,2,1.0,0.625
972,2,0.5,0.42857142857142855
973,2,1.0,1.0
974,2,1.0,1.0
975,2,1.0,1.0
976,2,1.0,1.0
977,3,1.0,1.0
978,5,1.0,1.0
979,5,1.0,1.0
980,2,1.0,1.0
981,2,1.0,1.0
982,2,1.0,1.0
983,2,1.0,1.0
984,2,1.0,1.0
985,2,1.0,1.0
986,2,1.0,1.0
987,3,1.0,1.0
988,5,1.0,1.0
989,3,1.0,1.0
990,2,1.0,1.0
991,3,1.0,1.0
992,3,1.0,1.0
993,2,1.0,0.5
994,2,1.0,1.0
995,5,1.0,1.0
996,2,1.0,1.0
997,2,1.0,1.0
998,17,1.0,1.0
999,16,1.0,1.0
1000,4,1.0,1.0
1001,10,1.0,1.0
1002,5,1.0,1.0
1003,7,1.0,1.0
1004,7,1.0,1.0
1005,6,1.0,1.0
1006,6,1.0,1.0
1007,14,1.0,1.0
1008,14,1.0,1.0
1009,15,1.0,1.0
1010,15,1.0,1.0
1011,16,1.0,1.0
1012,19,1.0,1.0
1013,18,1.0,1.0
1014,18,1.0,1.0
1015,18,1.0,1.0
1016,18,1.0,1.0
