clique_id,size,hard_coherence,soft_coherence
713,10,0.4,0.4811111111111111
714,9,0.5555555555555556,0.5504629629629629
715,8,0.625,0.5408163265306123
716,7,0.7142857142857143,0.6507936507936508
717,8,0.625,0.5102040816326531
718,6,0.5,0.39619047619047626
719,7,0.42857142857142855,0.4428571428571429
720,7,0.42857142857142855,0.49523809523809526
721,4,0.5,0.4861111111111111
722,4,0.75,0.75
723,6,0.5,0.5222222222222221
724,3,0.3333333333333333,0.3666666666666667
725,6,0.5,0.6
726,6,0.5,0.55
727,6,0.6666666666666666,0.6888888888888888
728,7,0.5714285714285714,0.573015873015873
729,5,1.0,1.0
730,2,1.0,1.0
731,4,1.0,1.0
732,3,1.0,1.0
733,6,1.0,1.0
734,6,1.0,1.0
735,5,1.0,1.0
736,2,1.0,1.0
737,2,1.0,1.0
738,2,1.0,1.0
739,3,1.0,0.6666666666666666
740,2,1.0,0.5
741,2,1.0,0.5
742,2,1.0,1.0
743,2,1.0,1.0
744,2,1.0,1.0
745,5,1.0,1.0
746,3,1.0,1.0
747,3,1.0,1.0
748,3,1.0,1.0
749,3,1.0,1.0
750,3,1.0,1.0
751,2,1.0,1.0
752,2,1.0,0.09090909090909091
753,2,1.0,0.5
754,9,1.0,1.0
755,6,1.0,0.8333333333333334
756,6,1.0,1.0
757,8,1.0,0.875
758,8,1.0,0.875
759,7,1.0,1.0
760,11,1.0,1.0
761,13,1.0,1.0
762,12,1.0,1.0
763,10,1.0,1.0
764,9,1.0,1.0
765,4,0.75,0.75
766,2,1.0,1.0
767,3,1.0,1.0
768,2,1.0,1.0
769,3,1.0,1.0
770,3,1.0,1.0
771,2,1.0,1.0
772,2,0.5,1.0
773,3,1.0,1.0
774,3,1.0,1.0
775,3,1.0,1.0
776,3,1.0,1.0
777,2,1.0,1.0
778,2,1.0,1.0
779,2,0.5,1.0
780,2,1.0,1.0
781,2,1.0,0.6666666666666666
782,2,1.0,1.0
783,2,1.0,1.0
784,2,1.0,1.0
