clique_id,size,hard_coherence,soft_coherence
220,2,1.0,0.9
221,3,1.0,0.8121212121212121
222,3,1.0,0.6818181818181818
223,2,0.5,0.5
224,3,1.0,0.782051282051282
225,2,1.0,0.8
226,2,1.0,0.6666666666666666
227,3,1.0,0.7979242979242979
228,4,1.0,0.7740384615384616
229,2,1.0,0.6666666666666666
230,2,1.0,0.9090909090909091
231,4,1.0,0.8083721833721834
232,3,1.0,0.9393939393939394
233,4,1.0,0.6920163170163169
234,4,1.0,0.7286324786324787
235,4,1.0,0.6987179487179488
236,4,1.0,0.6974747474747476
237,4,1.0,0.8058191808191807
238,3,1.0,0.8863636363636364
239,2,1.0,1.0
240,4,1.0,0.7677738927738927
241,4,1.0,0.7923465423465424
242,6,1.0,0.8332056832056832
243,6,1.0,0.7833522033522032
244,4,1.0,0.7509469696969697
245,3,1.0,0.8787878787878789
246,4,1.0,0.8290598290598291
247,4,1.0,0.8455433455433455
248,6,1.0,0.7798290598290597
249,4,1.0,0.8214285714285715
250,5,1.0,0.8605128205128205
251,6,1.0,0.8305128205128205
252,6,1.0,0.8084096459096458
253,5,1.0,0.8040247252747253
254,6,1.0,0.8225829725829726
255,4,1.0,0.8699494949494949
256,4,1.0,0.8696581196581196
257,6,1.0,0.9224664224664225
258,7,1.0,0.8931623931623931
259,7,1.0,0.8785103785103785
260,7,1.0,0.8722309436595151
261,7,1.0,0.8474620617477762
262,6,1.0,0.9059829059829061
263,6,1.0,0.8831501831501833
264,6,1.0,0.8587912087912088
265,7,1.0,0.8800366300366301
266,7,1.0,0.8595848595848598
267,5,1.0,0.8621212121212121
268,5,1.0,0.8897435897435898
269,4,1.0,0.908119658119658
270,6,1.0,0.828525641025641
271,4,1.0,0.8368055555555555
272,2,0.5,0.875
273,5,1.0,0.8631868131868131
274,3,1.0,0.6431623931623932
275,2,1.0,0.9166666666666666
276,2,1.0,0.6923076923076923
277,2,0.5,0.8181818181818182
278,4,1.0,0.7585470085470085
279,4,1.0,0.7419191919191919
280,3,1.0,0.8863636363636364
281,4,1.0,0.832944832944833
282,4,1.0,0.8169191919191919
283,5,1.0,0.8445054945054945
284,2,1.0,0.9166666666666666
285,3,1.0,0.8282828282828283
286,2,1.0,0.8461538461538461
287,3,1.0,0.7142857142857143
288,2,1.0,0.7857142857142857
289,2,1.0,0.75
290,3,1.0,0.844017094017094
291,3,1.0,0.844017094017094
292,2,1.0,0.6666666666666666
293,3,1.0,0.8495115995115995
294,3,1.0,0.608058608058608
295,3,1.0,0.673076923076923
296,4,1.0,0.7040598290598291
297,4,1.0,0.6767399267399267
298,3,1.0,0.7342657342657343
299,2,1.0,0.8333333333333334
300,2,1.0,0.36363636363636365
301,4,1.0,0.8177655677655679
302,2,1.0,0.5
303,2,1.0,1.0
304,2,1.0,0.75
305,2,1.0,0.6
306,2,1.0,0.75
307,2,1.0,0.75
308,2,1.0,0.6
309,2,1.0,0.75
310,2,1.0,0.5
311,2,1.0,0.75
312,3,1.0,0.7333333333333334
313,2,1.0,1.0
314,2,1.0,0.8
315,2,1.0,0.75
316,2,1.0,0.75
317,2,1.0,0.75
318,2,1.0,0.6
319,2,1.0,0.5
320,2,1.0,1.0
321,4,1.0,0.75
322,5,1.0,0.7
323,4,1.0,0.75
324,4,1.0,1.0
325,2,1.0,0.625
326,2,1.0,0.3333333333333333
327,2,1.0,0.5
328,2,1.0,0.5
329,2,1.0,0.5
330,2,1.0,0.5
331,2,1.0,1.0
332,2,1.0,1.0
333,2,1.0,0.8
334,2,1.0,1.0
335,3,1.0,1.0
336,2,1.0,1.0
337,4,1.0,0.5555555555555555
338,4,1.0,0.4166666666666667
339,2,1.0,0.5
340,2,0.5,0.75
341,2,0.5,0.5
342,3,1.0,0.7777777777777777
343,2,1.0,1.0
344,5,1.0,1.0
345,5,1.0,1.0
346,4,1.0,1.0
347,2,1.0,1.0
348,5,1.0,1.0
349,3,1.0,1.0
350,3,1.0,1.0
351,5,1.0,1.0
352,2,1.0,1.0
353,2,1.0,1.0
354,2,1.0,1.0
355,2,1.0,1.0
356,2,1.0,1.0
357,2,1.0,1.0
358,2,1.0,1.0
359,3,1.0,1.0
360,3,0.6666666666666666,0.7777777777777777
361,3,1.0,0.7777777777777777
362,3,1.0,0.6666666666666666
363,3,1.0,0.6666666666666666
364,6,1.0,0.8888888888888887
365,6,1.0,0.8888888888888887
366,6,1.0,0.8888888888888887
367,5,1.0,0.8666666666666666
368,5,1.0,0.8666666666666666
369,6,1.0,0.8888888888888887
370,7,1.0,0.9047619047619048
371,7,1.0,0.9047619047619048
372,7,1.0,0.9047619047619048
373,5,1.0,1.0
374,4,1.0,0.8333333333333334
375,5,1.0,0.8666666666666666
376,2,1.0,1.0
377,2,1.0,1.0
378,2,1.0,1.0
379,2,1.0,1.0
380,2,1.0,1.0
381,2,1.0,1.0
382,2,1.0,1.0
383,2,1.0,1.0
384,2,1.0,1.0
385,2,1.0,1.0
386,2,1.0,1.0
387,2,1.0,1.0
388,2,1.0,1.0
389,2,1.0,0.6666666666666666
390,3,1.0,1.0
391,2,1.0,1.0
392,2,1.0,0.5
393,2,1.0,1.0
394,2,1.0,0.6
395,3,1.0,0.7777777777777777
396,4,1.0,1.0
397,3,1.0,1.0
398,4,1.0,1.0
399,4,1.0,1.0
400,4,1.0,1.0
401,4,1.0,0.8333333333333334
402,4,1.0,1.0
403,4,1.0,1.0
404,2,1.0,1.0
405,3,1.0,1.0
406,2,1.0,1.0
407,2,1.0,1.0
408,3,1.0,1.0
409,4,1.0,1.0
410,3,1.0,1.0
411,2,1.0,1.0
412,2,1.0,1.0
413,2,1.0,1.0
414,2,1.0,1.0
415,2,1.0,1.0
416,2,1.0,0.6666666666666666
417,3,1.0,0.4444444444444444
418,2,1.0,0.5
419,2,1.0,0.5
420,2,1.0,1.0
421,2,1.0,0.8333333333333334
422,2,1.0,1.0
423,2,1.0,1.0
424,2,1.0,1.0
425,2,1.0,1.0
426,2,1.0,1.0
427,2,1.0,1.0
428,2,1.0,1.0
429,2,1.0,1.0
430,2,1.0,1.0
431,2,1.0,1.0
432,2,1.0,1.0
433,2,1.0,1.0
434,2,1.0,0.75
435,2,1.0,0.6666666666666666
436,2,1.0,0.6
437,3,0.6666666666666666,0.8333333333333334
438,2,1.0,0.75
439,2,1.0,0.5
440,2,1.0,0.75
441,2,1.0,0.6
442,2,1.0,0.3333333333333333
443,2,1.0,0.8
444,2,1.0,0.6
445,3,1.0,0.6388888888888888
446,3,1.0,0.6388888888888888
447,2,1.0,0.6
448,2,1.0,1.0
449,2,1.0,0.8
450,2,1.0,1.0
451,2,1.0,1.0
452,2,1.0,1.0
453,2,1.0,0.75
454,5,1.0,1.0
455,3,1.0,1.0
456,2,1.0,1.0
457,2,1.0,0.6666666666666666
458,2,1.0,0.4
459,2,1.0,1.0
460,2,1.0,1.0
461,4,1.0,0.875
462,4,1.0,0.875
463,2,1.0,0.75
464,4,1.0,0.875
465,4,1.0,0.875
466,3,1.0,0.8333333333333334
467,2,1.0,1.0
468,2,1.0,0.75
469,3,1.0,0.8333333333333334
470,3,1.0,0.8333333333333334
471,5,1.0,0.9
472,4,1.0,0.875
473,4,1.0,0.875
474,5,1.0,0.9
475,5,1.0,0.9
476,4,1.0,0.875
477,4,1.0,0.875
478,4,1.0,0.875
479,2,1.0,0.75
480,2,1.0,1.0
481,2,1.0,1.0
482,2,1.0,1.0
483,2,1.0,1.0
484,2,1.0,0.75
485,2,1.0,0.75
486,3,1.0,1.0
487,2,1.0,0.75
488,2,1.0,0.75
489,2,1.0,0.7142857142857143
490,2,1.0,1.0
491,2,1.0,0.5
492,3,1.0,0.6666666666666666
493,2,1.0,1.0
494,2,1.0,0.6666666666666666
495,2,0.5,0.3333333333333333
496,2,1.0,0.6666666666666666
497,2,1.0,1.0
498,3,1.0,1.0
499,3,1.0,1.0
500,2,1.0,0.8
501,2,1.0,0.5
502,3,1.0,1.0
503,3,1.0,0.7333333333333334
504,4,1.0,1.0
505,2,1.0,1.0
506,2,1.0,1.0
507,2,1.0,0.8
508,2,1.0,0.6
509,2,1.0,0.4
510,2,1.0,0.6666666666666666
511,2,1.0,0.3333333333333333
512,2,1.0,1.0
513,4,1.0,1.0
514,3,1.0,1.0
515,2,1.0,1.0
516,2,1.0,1.0
517,5,1.0,1.0
518,5,1.0,1.0
519,5,1.0,1.0
520,5,1.0,1.0
521,5,1.0,1.0
522,5,1.0,1.0
523,6,1.0,1.0
524,5,1.0,1.0
525,4,1.0,1.0
526,5,1.0,1.0
527,6,1.0,1.0
528,6,1.0,1.0
529,6,1.0,1.0
530,5,1.0,1.0
531,4,1.0,1.0
532,4,1.0,1.0
533,5,1.0,1.0
534,5,1.0,1.0
535,4,1.0,1.0
536,5,1.0,1.0
537,5,1.0,1.0
538,5,1.0,1.0
539,5,1.0,1.0
540,5,1.0,1.0
541,5,1.0,1.0
542,2,1.0,1.0
543,2,1.0,1.0
544,4,1.0,1.0
545,4,1.0,1.0
546,3,1.0,1.0
547,2,1.0,1.0
548,3,1.0,1.0
549,3,1.0,1.0
550,6,1.0,1.0
551,6,1.0,1.0
552,6,1.0,1.0
553,6,1.0,1.0
554,4,1.0,1.0
555,5,1.0,1.0
556,5,1.0,1.0
557,4,1.0,1.0
558,2,1.0,1.0
559,3,1.0,1.0
560,3,1.0,1.0
561,2,1.0,1.0
562,3,1.0,1.0
563,3,1.0,1.0
564,3,1.0,1.0
565,2,1.0,1.0
566,4,1.0,1.0
567,2,1.0,1.0
568,2,1.0,1.0
569,2,1.0,1.0
570,3,1.0,1.0
571,4,1.0,1.0
572,2,1.0,1.0
573,2,1.0,1.0
574,2,1.0,1.0
575,2,1.0,0.75
576,3,1.0,0.8333333333333334
577,3,1.0,0.7000000000000001
578,3,1.0,0.8333333333333334
579,3,1.0,0.7000000000000001
580,3,1.0,0.8333333333333334
581,2,1.0,0.6
582,2,1.0,0.6666666666666666
583,3,1.0,1.0
584,2,1.0,1.0
585,2,1.0,1.0
586,2,1.0,0.75
587,2,1.0,0.75
588,3,1.0,1.0
589,2,1.0,1.0
590,2,1.0,1.0
591,2,1.0,0.5
592,2,1.0,0.6666666666666666
593,2,1.0,0.75
594,2,1.0,1.0
595,2,1.0,1.0
596,2,1.0,1.0
597,2,1.0,1.0
598,2,1.0,1.0
599,2,1.0,0.8
600,3,1.0,1.0
601,4,1.0,1.0
602,3,1.0,1.0
603,2,1.0,1.0
604,3,1.0,1.0
605,3,1.0,1.0
606,3,1.0,1.0
607,3,1.0,1.0
608,2,1.0,1.0
609,2,1.0,1.0
610,4,1.0,0.8333333333333334
611,2,0.5,0.6666666666666666
612,2,1.0,1.0
613,3,1.0,0.7999999999999999
614,2,1.0,1.0
615,2,1.0,1.0
616,2,1.0,0.6666666666666666
617,2,1.0,1.0
618,2,1.0,1.0
619,2,1.0,1.0
620,2,1.0,0.8
621,2,1.0,1.0
622,2,1.0,0.4
623,3,1.0,1.0
624,3,1.0,1.0
625,2,1.0,1.0
626,3,1.0,1.0
627,3,1.0,1.0
628,3,1.0,1.0
629,3,1.0,1.0
630,2,1.0,1.0
631,2,1.0,1.0
632,2,1.0,1.0
633,2,1.0,1.0
634,3,0.6666666666666666,1.0
635,2,1.0,1.0
636,2,0.5,0.8333333333333334
637,2,1.0,1.0
638,2,1.0,1.0
639,2,1.0,0.4
640,2,1.0,1.0
641,3,1.0,1.0
642,2,1.0,1.0
643,2,1.0,1.0
644,3,1.0,1.0
645,2,1.0,1.0
646,2,1.0,1.0
647,2,1.0,1.0
648,2,1.0,0.75
649,2,1.0,1.0
650,2,1.0,1.0
651,2,1.0,1.0
652,3,1.0,0.7777777777777777
653,2,1.0,0.6
654,2,1.0,1.0
655,2,1.0,0.9166666666666666
656,2,1.0,0.5
657,2,1.0,0.5714285714285714
658,2,1.0,0.42857142857142855
659,2,1.0,1.0
660,2,1.0,1.0
661,2,1.0,1.0
662,2,1.0,0.6666666666666666
663,2,1.0,0.4
664,2,1.0,0.5
665,2,1.0,0.5
666,2,1.0,0.3333333333333333
667,2,1.0,0.3333333333333333
668,2,1.0,0.6
669,2,1.0,0.6
670,3,1.0,0.6666666666666666
671,3,1.0,1.0
672,3,1.0,0.6666666666666666
673,2,1.0,1.0
674,2,1.0,0.75
675,2,1.0,0.6
676,2,1.0,0.75
677,2,1.0,0.5
678,2,1.0,0.6
679,2,1.0,1.0
680,2,1.0,1.0
681,2,1.0,1.0
682,2,1.0,0.5714285714285714
683,2,1.0,0.875
684,2,1.0,0.8333333333333334
685,2,1.0,0.8
686,2,1.0,0.8
687,2,1.0,1.0
688,2,1.0,1.0
689,2,1.0,1.0
690,3,1.0,0.7777777777777777
691,2,1.0,0.6666666666666666
692,2,1.0,1.0
693,2,1.0,0.6666666666666666
694,2,1.0,1.0
695,2,0.5,0.8333333333333334
696,2,1.0,1.0
697,2,1.0,1.0
698,2,1.0,1.0
699,2,1.0,1.0
700,2,1.0,1.0
701,2,1.0,0.6666666666666666
702,2,1.0,0.75
703,2,1.0,1.0
704,2,1.0,1.0
705,2,1.0,1.0
706,2,1.0,1.0
707,2,1.0,0.75
