clique_id,size,hard_coherence,soft_coherence
0,5,1.0,0.8
1,6,1.0,1.0
2,5,1.0,1.0
3,4,1.0,1.0
4,2,0.5,0.5
5,2,1.0,0.3333333333333333
6,2,1.0,0.3333333333333333
7,3,1.0,0.7777777777777777
8,2,1.0,0.6666666666666666
9,2,1.0,1.0
10,2,1.0,1.0
11,2,1.0,1.0
12,2,1.0,1.0
13,2,1.0,1.0
14,2,1.0,1.0
15,4,1.0,0.8333333333333334
16,2,1.0,1.0
17,2,1.0,1.0
18,2,1.0,1.0
19,3,1.0,0.6666666666666666
20,2,1.0,0.5
21,3,1.0,0.8333333333333334
22,2,1.0,1.0
23,2,1.0,1.0
