model,tau,cluster_id,size,labelled_size,lexical_domain_purity,n_distinct_domains,dominant_domain
transe,0.45,2255,2,2,1.0,1,noun.location
transe,0.45,2256,2,2,1.0,1,noun.location
transe,0.45,2257,2,2,1.0,1,noun.location
transe,0.45,2258,2,2,1.0,1,noun.location
transe,0.45,2259,2,2,1.0,1,noun.location
transe,0.45,2260,2,2,1.0,1,noun.location
transe,0.45,2261,2,2,1.0,1,noun.location
transe,0.45,2262,2,2,1.0,1,noun.location
transe,0.45,2263,2,2,1.0,1,noun.location
transe,0.45,2264,2,2,1.0,1,noun.location
transe,0.45,2265,2,2,0.5,2,noun.location
transe,0.45,2266,2,2,1.0,1,noun.location
transe,0.45,2267,2,2,0.5,2,noun.location
transe,0.45,2268,2,2,1.0,1,noun.object
transe,0.45,2269,2,2,1.0,1,noun.object
transe,0.45,2270,2,2,0.5,2,noun.location
transe,0.45,2271,2,2,1.0,1,noun.location
transe,0.45,2272,2,2,1.0,1,noun.location
transe,0.45,2273,2,2,1.0,1,noun.person
transe,0.45,2274,2,2,0.5,2,noun.person
transe,0.45,2275,2,2,1.0,1,noun.person
transe,0.45,2276,2,2,0.5,2,noun.person
transe,0.45,2277,2,2,1.0,1,noun.location
transe,0.45,2278,2,2,1.0,1,noun.location
transe,0.45,2279,2,2,1.0,1,noun.location
transe,0.45,2280,2,2,0.5,2,noun.location
transe,0.45,2281,2,2,1.0,1,noun.location
transe,0.45,2282,2,2,1.0,1,noun.location
transe,0.45,2283,2,2,1.0,1,noun.location
transe,0.45,2284,2,2,1.0,1,noun.location
transe,0.45,2285,2,2,0.5,2,noun.location
transe,0.45,2286,2,2,1.0,1,noun.location
transe,0.45,2287,2,2,1.0,1,noun.location
transe,0.45,2288,2,2,1.0,1,noun.location
transe,0.45,2289,2,2,1.0,1,noun.location
transe,0.45,2290,2,2,1.0,1,noun.location
transe,0.45,2291,2,2,1.0,1,noun.location
transe,0.45,2292,2,2,1.0,1,noun.location
transe,0.45,2293,2,2,1.0,1,noun.location
transe,0.45,2294,2,2,1.0,1,noun.motive
transe,0.45,2295,2,2,1.0,1,noun.motive
transe,0.45,2296,2,2,1.0,1,noun.object
transe,0.45,2297,2,2,1.0,1,noun.object
transe,0.45,2298,2,2,1.0,1,noun.object
transe,0.45,2299,2,2,1.0,1,noun.object
transe,0.45,2300,2,2,1.0,1,noun.object
transe,0.45,2301,2,2,1.0,1,noun.object
transe,0.45,2302,2,2,1.0,1,noun.object
transe,0.45,2303,2,2,1.0,1,noun.object
transe,0.45,2304,2,2,1.0,1,noun.object
transe,0.45,2305,2,2,1.0,1,noun.object
transe,0.45,2306,2,2,1.0,1,noun.object
transe,0.45,2307,2,2,0.5,2,noun.person
transe,0.45,2308,2,2,1.0,1,noun.object
transe,0.45,2309,2,2,1.0,1,noun.object
transe,0.45,2310,2,2,1.0,1,noun.object
transe,0.45,2311,2,2,1.0,1,noun.object
transe,0.45,2312,2,2,1.0,1,noun.object
transe,0.45,2313,2,2,1.0,1,noun.object
transe,0.45,2314,2,2,1.0,1,noun.object
transe,0.45,2315,2,2,1.0,1,noun.object
transe,0.45,2316,2,2,1.0,1,noun.object
transe,0.45,2317,2,2,1.0,1,noun.object
transe,0.45,2318,2,2,1.0,1,noun.object
transe,0.45,2319,2,2,1.0,1,noun.object
transe,0.45,2320,2,2,1.0,1,noun.object
transe,0.45,2321,2,2,1.0,1,noun.object
transe,0.45,2322,2,2,1.0,1,noun.object
transe,0.45,2323,2,2,1.0,1,noun.object
transe,0.45,2324,2,2,1.0,1,noun.object
transe,0.45,2325,2,2,1.0,1,noun.object
transe,0.45,2326,2,2,1.0,1,noun.object
transe,0.45,2327,2,2,1.0,1,noun.object
transe,0.45,2328,2,2,1.0,1,noun.object
transe,0.45,2329,2,2,1.0,1,noun.object
transe,0.45,2330,2,2,1.0,1,noun.object
transe,0.45,2331,2,2,1.0,1,noun.object
transe,0.45,2332,2,2,1.0,1,noun.object
transe,0.45,2333,2,2,1.0,1,noun.object
transe,0.45,2334,2,2,1.0,1,noun.object
transe,0.45,2335,2,2,1.0,1,noun.object
transe,0.45,2336,2,2,1.0,1,noun.object
transe,0.45,2337,2,2,1.0,1,noun.object
transe,0.45,2338,2,2,1.0,1,noun.object
transe,0.45,2339,2,2,1.0,1,noun.object
transe,0.45,2340,2,2,1.0,1,noun.object
transe,0.45,2341,2,2,1.0,1,noun.object
transe,0.45,2342,2,2,1.0,1,noun.person
transe,0.45,2343,2,2,1.0,1,noun.person
transe,0.45,2344,2,2,1.0,1,noun.person
transe,0.45,2345,2,2,1.0,1,noun.person
transe,0.45,2346,2,2,1.0,1,noun.person
transe,0.45,2347,2,2,1.0,1,noun.person
transe,0.45,2348,2,2,1.0,1,noun.person
transe,0.45,2349,2,2,1.0,1,noun.person
transe,0.45,2350,2,2,1.0,1,noun.person
transe,0.45,2351,2,2,1.0,1,noun.person
transe,0.45,2352,2,2,1.0,1,noun.person
transe,0.45,2353,2,2,1.0,1,noun.person
transe,0.45,2354,2,2,1.0,1,noun.person
transe,0.45,2355,2,2,1.0,1,noun.person
transe,0.45,2356,2,2,1.0,1,noun.person
transe,0.45,2357,2,2,1.0,1,noun.person
transe,0.45,2358,2,2,1.0,1,noun.person
transe,0.45,2359,2,2,1.0,1,noun.person
transe,0.45,2360,2,2,1.0,1,noun.person
transe,0.45,2361,2,2,1.0,1,noun.person
transe,0.45,2362,2,2,1.0,1,noun.person
transe,0.45,2363,2,2,1.0,1,noun.person
transe,0.45,2364,2,2,1.0,1,noun.person
transe,0.45,2365,2,2,1.0,1,noun.person
transe,0.45,2366,2,2,1.0,1,noun.person
transe,0.45,2367,2,2,1.0,1,noun.person
transe,0.45,2368,2,2,1.0,1,noun.person
transe,0.45,2369,2,2,1.0,1,noun.person
transe,0.45,2370,2,2,1.0,1,noun.person
transe,0.45,2371,2,2,1.0,1,noun.person
transe,0.45,2372,2,2,1.0,1,noun.person
transe,0.45,2373,2,2,1.0,1,noun.person
transe,0.45,2374,2,2,1.0,1,noun.person
transe,0.45,2375,2,2,1.0,1,noun.person
transe,0.45,2376,2,2,1.0,1,noun.person
transe,0.45,2377,2,2,1.0,1,noun.person
transe,0.45,2378,2,2,1.0,1,noun.person
transe,0.45,2379,2,2,1.0,1,noun.person
transe,0.45,2380,3,3,1.0,1,noun.person
transe,0.45,2381,2,2,1.0,1,noun.person
transe,0.45,2382,2,2,1.0,1,noun.person
transe,0.45,2383,2,2,1.0,1,noun.person
transe,0.45,2384,2,2,1.0,1,noun.person
transe,0.45,2385,2,2,1.0,1,noun.person
transe,0.45,2386,2,2,1.0,1,noun.person
transe,0.45,2387,2,2,1.0,1,noun.person
transe,0.45,2388,2,2,1.0,1,noun.person
transe,0.45,2389,2,2,1.0,1,noun.quantity
transe,0.45,2390,2,2,1.0,1,noun.quantity
transe,0.45,2391,3,3,1.0,1,noun.quantity
transe,0.45,2392,3,3,1.0,1,noun.quantity
transe,0.45,2393,3,3,1.0,1,noun.quantity
transe,0.45,2394,3,3,1.0,1,noun.quantity
transe,0.45,2395,2,2,0.5,2,noun.person
transe,0.45,2396,2,2,1.0,1,noun.person
transe,0.45,2397,2,2,1.0,1,noun.person
transe,0.45,2398,2,2,1.0,1,noun.person
transe,0.45,2399,2,2,1.0,1,noun.person
transe,0.45,2400,2,2,1.0,1,noun.person
transe,0.45,2401,2,2,1.0,1,noun.person
transe,0.45,2402,2,2,1.0,1,noun.person
transe,0.45,2403,2,2,1.0,1,noun.person
transe,0.45,2404,2,2,1.0,1,noun.possession
transe,0.45,2405,2,2,1.0,1,noun.possession
transe,0.45,2406,2,2,1.0,1,noun.possession
transe,0.45,2407,2,2,1.0,1,noun.possession
transe,0.45,2408,2,2,1.0,1,noun.possession
transe,0.45,2409,2,2,1.0,1,noun.possession
transe,0.45,2410,2,2,0.5,2,noun.person
transe,0.45,2411,2,2,1.0,1,noun.person
transe,0.45,2412,2,2,1.0,1,noun.person
transe,0.45,2413,2,2,1.0,1,noun.person
transe,0.45,2414,2,2,1.0,1,noun.person
transe,0.45,2415,2,2,1.0,1,noun.person
transe,0.45,2416,2,2,1.0,1,noun.person
transe,0.45,2417,2,2,1.0,1,noun.person
transe,0.45,2418,2,2,1.0,1,noun.person
transe,0.45,2419,2,2,1.0,1,noun.person
transe,0.45,2420,2,2,1.0,1,noun.person
transe,0.45,2421,2,2,1.0,1,noun.person
transe,0.45,2422,2,2,1.0,1,noun.person
transe,0.45,2423,2,2,1.0,1,noun.person
transe,0.45,2424,2,2,0.5,2,noun.person
transe,0.45,2425,2,2,1.0,1,noun.person
transe,0.45,2426,2,2,1.0,1,noun.person
transe,0.45,2427,2,2,1.0,1,noun.person
transe,0.45,2428,2,2,0.5,2,noun.person
transe,0.45,2429,2,2,1.0,1,noun.person
transe,0.45,2430,2,2,0.5,2,noun.relation
transe,0.45,2431,2,2,1.0,1,noun.person
transe,0.45,2432,2,2,1.0,1,noun.person
transe,0.45,2433,2,2,1.0,1,noun.person
transe,0.45,2434,2,2,1.0,1,noun.person
transe,0.45,2435,2,2,1.0,1,noun.person
transe,0.45,2436,2,2,1.0,1,noun.person
transe,0.45,2437,2,2,1.0,1,noun.person
transe,0.45,2438,2,2,1.0,1,noun.person
transe,0.45,2439,2,2,1.0,1,noun.person
transe,0.45,2440,2,2,1.0,1,noun.person
transe,0.45,2441,2,2,1.0,1,noun.person
transe,0.45,2442,2,2,1.0,1,noun.person
transe,0.45,2443,2,2,1.0,1,noun.person
transe,0.45,2444,2,2,1.0,1,noun.person
transe,0.45,2445,2,2,1.0,1,noun.person
transe,0.45,2446,2,2,1.0,1,noun.person
transe,0.45,2447,2,2,1.0,1,noun.person
transe,0.45,2448,2,2,1.0,1,noun.person
transe,0.45,2449,2,2,1.0,1,noun.person
transe,0.45,2450,2,2,1.0,1,noun.person
transe,0.45,2451,2,2,1.0,1,noun.person
transe,0.45,2452,2,2,1.0,1,noun.person
transe,0.45,2453,2,2,1.0,1,noun.person
transe,0.45,2454,2,2,1.0,1,noun.person
transe,0.45,2455,2,2,1.0,1,noun.person
transe,0.45,2456,2,2,1.0,1,noun.person
transe,0.45,2457,2,2,1.0,1,noun.person
transe,0.45,2458,2,2,1.0,1,noun.person
transe,0.45,2459,2,2,1.0,1,noun.person
transe,0.45,2460,2,2,1.0,1,noun.person
transe,0.45,2461,2,2,1.0,1,noun.person
transe,0.45,2462,2,2,1.0,1,noun.person
transe,0.45,2463,2,2,1.0,1,noun.person
transe,0.45,2464,2,2,1.0,1,noun.person
transe,0.45,2465,2,2,1.0,1,noun.person
transe,0.45,2466,2,2,1.0,1,noun.person
transe,0.45,2467,2,2,1.0,1,noun.person
transe,0.45,2468,2,2,1.0,1,noun.person
transe,0.45,2469,2,2,1.0,1,noun.person
transe,0.45,2470,2,2,1.0,1,noun.person
transe,0.45,2471,2,2,1.0,1,noun.person
transe,0.45,2472,2,2,1.0,1,noun.person
transe,0.45,2473,2,2,1.0,1,noun.person
transe,0.45,2474,2,2,1.0,1,noun.person
transe,0.45,2475,2,2,1.0,1,noun.person
transe,0.45,2476,2,2,1.0,1,noun.person
transe,0.45,2477,2,2,1.0,1,noun.person
transe,0.45,2478,2,2,1.0,1,noun.person
transe,0.45,2479,2,2,1.0,1,noun.person
transe,0.45,2480,2,2,1.0,1,noun.person
transe,0.45,2481,2,2,1.0,1,noun.person
transe,0.45,2482,2,2,1.0,1,noun.person
transe,0.45,2483,2,2,1.0,1,noun.person
transe,0.45,2484,2,2,1.0,1,noun.person
transe,0.45,2485,2,2,1.0,1,noun.person
transe,0.45,2486,2,2,1.0,1,noun.person
transe,0.45,2487,2,2,1.0,1,noun.person
transe,0.45,2488,2,2,1.0,1,noun.person
transe,0.45,2489,2,2,1.0,1,noun.person
transe,0.45,2490,2,2,1.0,1,noun.person
transe,0.45,2491,2,2,1.0,1,noun.person
transe,0.45,2492,2,2,1.0,1,noun.phenomenon
transe,0.45,2493,2,2,1.0,1,noun.phenomenon
transe,0.45,2494,2,2,1.0,1,noun.phenomenon
transe,0.45,2495,2,2,1.0,1,noun.plant
transe,0.45,2496,2,2,1.0,1,noun.plant
transe,0.45,2497,2,2,1.0,1,noun.plant
transe,0.45,2498,2,2,1.0,1,noun.plant
transe,0.45,2499,2,2,1.0,1,noun.plant
transe,0.45,2500,2,2,1.0,1,noun.plant
transe,0.45,2501,2,2,1.0,1,noun.plant
transe,0.45,2502,2,2,1.0,1,noun.plant
transe,0.45,2503,2,2,1.0,1,noun.plant
transe,0.45,2504,3,3,1.0,1,noun.plant
transe,0.45,2505,2,2,1.0,1,noun.plant
transe,0.45,2506,2,2,1.0,1,noun.plant
transe,0.45,2507,2,2,1.0,1,noun.plant
transe,0.45,2508,2,2,1.0,1,noun.plant
transe,0.45,2509,2,2,1.0,1,noun.plant
transe,0.45,2510,2,2,1.0,1,noun.plant
transe,0.45,2511,2,2,1.0,1,noun.plant
transe,0.45,2512,2,2,1.0,1,noun.plant
transe,0.45,2513,2,2,1.0,1,noun.plant
transe,0.45,2514,2,2,1.0,1,noun.plant
transe,0.45,2515,2,2,1.0,1,noun.plant
transe,0.45,2516,2,2,1.0,1,noun.plant
transe,0.45,2517,2,2,1.0,1,noun.plant
transe,0.45,2518,2,2,1.0,1,noun.plant
transe,0.45,2519,2,2,1.0,1,noun.plant
transe,0.45,2520,2,2,1.0,1,noun.plant
transe,0.45,2521,2,2,1.0,1,noun.plant
transe,0.45,2522,2,2,1.0,1,noun.plant
transe,0.45,2523,2,2,1.0,1,noun.plant
transe,0.45,2524,2,2,1.0,1,noun.plant
transe,0.45,2525,2,2,1.0,1,noun.plant
transe,0.45,2526,2,2,1.0,1,noun.plant
transe,0.45,2527,2,2,1.0,1,noun.plant
transe,0.45,2528,3,3,1.0,1,noun.plant
transe,0.45,2529,2,2,1.0,1,noun.plant
transe,0.45,2530,2,2,1.0,1,noun.plant
transe,0.45,2531,2,2,1.0,1,noun.plant
transe,0.45,2532,2,2,1.0,1,noun.plant
transe,0.45,2533,2,2,1.0,1,noun.plant
transe,0.45,2534,2,2,1.0,1,noun.plant
transe,0.45,2535,2,2,1.0,1,noun.plant
transe,0.45,2536,2,2,1.0,1,noun.plant
transe,0.45,2537,2,2,1.0,1,noun.plant
transe,0.45,2538,2,2,1.0,1,noun.plant
transe,0.45,2539,2,2,1.0,1,noun.plant
transe,0.45,2540,2,2,1.0,1,noun.plant
transe,0.45,2541,2,2,1.0,1,noun.plant
transe,0.45,2542,2,2,1.0,1,noun.plant
transe,0.45,2543,2,2,1.0,1,noun.plant
transe,0.45,2544,2,2,1.0,1,noun.plant
transe,0.45,2545,2,2,1.0,1,noun.plant
transe,0.45,2546,2,2,1.0,1,noun.plant
transe,0.45,2547,2,2,1.0,1,noun.plant
transe,0.45,2548,2,2,1.0,1,noun.plant
transe,0.45,2549,2,2,1.0,1,noun.plant
transe,0.45,2550,2,2,1.0,1,noun.plant
transe,0.45,2551,2,2,1.0,1,noun.plant
transe,0.45,2552,2,2,1.0,1,noun.plant
transe,0.45,2553,2,2,1.0,1,noun.plant
transe,0.45,2554,2,2,1.0,1,noun.plant
transe,0.45,2555,2,2,1.0,1,noun.plant
transe,0.45,2556,2,2,1.0,1,noun.plant
transe,0.45,2557,2,2,1.0,1,noun.plant
transe,0.45,2558,2,2,1.0,1,noun.plant
transe,0.45,2559,2,2,1.0,1,noun.plant
transe,0.45,2560,2,2,1.0,1,noun.plant
transe,0.45,2561,2,2,1.0,1,noun.plant
transe,0.45,2562,2,2,1.0,1,noun.plant
transe,0.45,2563,2,2,1.0,1,noun.plant
transe,0.45,2564,2,2,1.0,1,noun.plant
transe,0.45,2565,2,2,1.0,1,noun.plant
transe,0.45,2566,2,2,1.0,1,noun.plant
transe,0.45,2567,2,2,1.0,1,noun.plant
transe,0.45,2568,2,2,1.0,1,noun.plant
transe,0.45,2569,2,2,1.0,1,noun.plant
transe,0.45,2570,2,2,1.0,1,noun.plant
transe,0.45,2571,2,2,1.0,1,noun.plant
transe,0.45,2572,2,2,1.0,1,noun.plant
transe,0.45,2573,2,2,1.0,1,noun.plant
transe,0.45,2574,2,2,1.0,1,noun.plant
transe,0.45,2575,2,2,1.0,1,noun.plant
transe,0.45,2576,2,2,1.0,1,noun.plant
transe,0.45,2577,2,2,1.0,1,noun.plant
transe,0.45,2578,2,2,1.0,1,noun.plant
transe,0.45,2579,2,2,1.0,1,noun.plant
transe,0.45,2580,2,2,1.0,1,noun.plant
transe,0.45,2581,2,2,1.0,1,noun.plant
transe,0.45,2582,2,2,1.0,1,noun.plant
transe,0.45,2583,2,2,1.0,1,noun.plant
transe,0.45,2584,2,2,1.0,1,noun.plant
transe,0.45,2585,2,2,1.0,1,noun.plant
transe,0.45,2586,2,2,1.0,1,noun.plant
transe,0.45,2587,2,2,1.0,1,noun.plant
transe,0.45,2588,2,2,1.0,1,noun.plant
transe,0.45,2589,2,2,1.0,1,noun.plant
transe,0.45,2590,2,2,1.0,1,noun.plant
transe,0.45,2591,2,2,1.0,1,noun.plant
transe,0.45,2592,2,2,1.0,1,noun.plant
transe,0.45,2593,2,2,1.0,1,noun.plant
transe,0.45,2594,2,2,1.0,1,noun.plant
transe,0.45,2595,2,2,1.0,1,noun.plant
transe,0.45,2596,2,2,1.0,1,noun.plant
transe,0.45,2597,2,2,1.0,1,noun.plant
transe,0.45,2598,2,2,1.0,1,noun.plant
transe,0.45,2599,2,2,1.0,1,noun.plant
transe,0.45,2600,2,2,1.0,1,noun.plant
transe,0.45,2601,2,2,1.0,1,noun.plant
transe,0.45,2602,2,2,1.0,1,noun.plant
transe,0.45,2603,2,2,1.0,1,noun.plant
transe,0.45,2604,2,2,1.0,1,noun.plant
transe,0.45,2605,2,2,1.0,1,noun.plant
transe,0.45,2606,3,3,1.0,1,noun.plant
transe,0.45,2607,2,2,1.0,1,noun.plant
transe,0.45,2608,2,2,1.0,1,noun.plant
transe,0.45,2609,2,2,1.0,1,noun.plant
transe,0.45,2610,2,2,1.0,1,noun.plant
transe,0.45,2611,2,2,1.0,1,noun.plant
transe,0.45,2612,2,2,1.0,1,noun.plant
transe,0.45,2613,2,2,1.0,1,noun.plant
transe,0.45,2614,2,2,1.0,1,noun.plant
transe,0.45,2615,2,2,1.0,1,noun.plant
transe,0.45,2616,2,2,1.0,1,noun.plant
transe,0.45,2617,2,2,1.0,1,noun.plant
transe,0.45,2618,2,2,1.0,1,noun.plant
transe,0.45,2619,2,2,1.0,1,noun.plant
transe,0.45,2620,2,2,1.0,1,noun.plant
transe,0.45,2621,2,2,1.0,1,noun.plant
transe,0.45,2622,2,2,1.0,1,noun.plant
transe,0.45,2623,2,2,1.0,1,noun.plant
transe,0.45,2624,2,2,1.0,1,noun.plant
transe,0.45,2625,2,2,1.0,1,noun.plant
transe,0.45,2626,2,2,1.0,1,noun.plant
transe,0.45,2627,2,2,1.0,1,noun.plant
transe,0.45,2628,2,2,1.0,1,noun.plant
transe,0.45,2629,2,2,1.0,1,noun.plant
transe,0.45,2630,2,2,1.0,1,noun.plant
transe,0.45,2631,2,2,1.0,1,noun.plant
transe,0.45,2632,2,2,1.0,1,noun.plant
transe,0.45,2633,2,2,1.0,1,noun.plant
transe,0.45,2634,3,3,1.0,1,noun.plant
transe,0.45,2635,3,3,1.0,1,noun.plant
transe,0.45,2636,2,2,1.0,1,noun.plant
transe,0.45,2637,2,2,1.0,1,noun.plant
transe,0.45,2638,2,2,1.0,1,noun.plant
transe,0.45,2639,2,2,1.0,1,noun.plant
transe,0.45,2640,2,2,1.0,1,noun.plant
transe,0.45,2641,2,2,1.0,1,noun.plant
transe,0.45,2642,2,2,1.0,1,noun.plant
transe,0.45,2643,2,2,1.0,1,noun.plant
transe,0.45,2644,2,2,1.0,1,noun.plant
transe,0.45,2645,2,2,1.0,1,noun.plant
transe,0.45,2646,2,2,1.0,1,noun.plant
transe,0.45,2647,2,2,1.0,1,noun.plant
transe,0.45,2648,2,2,1.0,1,noun.plant
transe,0.45,2649,2,2,1.0,1,noun.plant
transe,0.45,2650,2,2,1.0,1,noun.plant
transe,0.45,2651,2,2,1.0,1,noun.plant
transe,0.45,2652,2,2,1.0,1,noun.plant
transe,0.45,2653,2,2,1.0,1,noun.plant
transe,0.45,2654,2,2,1.0,1,noun.plant
transe,0.45,2655,2,2,1.0,1,noun.plant
transe,0.45,2656,2,2,1.0,1,noun.plant
transe,0.45,2657,2,2,1.0,1,noun.plant
transe,0.45,2658,2,2,1.0,1,noun.plant
transe,0.45,2659,2,2,0.5,2,noun.substance
transe,0.45,2660,2,2,1.0,1,noun.plant
transe,0.45,2661,2,2,1.0,1,noun.plant
transe,0.45,2662,3,3,1.0,1,noun.plant
transe,0.45,2663,3,3,1.0,1,noun.plant
transe,0.45,2664,2,2,1.0,1,noun.plant
transe,0.45,2665,2,2,1.0,1,noun.plant
transe,0.45,2666,2,2,1.0,1,noun.plant
transe,0.45,2667,2,2,1.0,1,noun.plant
transe,0.45,2668,2,2,1.0,1,noun.plant
transe,0.45,2669,2,2,1.0,1,noun.plant
transe,0.45,2670,2,2,1.0,1,noun.plant
transe,0.45,2671,2,2,1.0,1,noun.plant
transe,0.45,2672,2,2,1.0,1,noun.plant
transe,0.45,2673,2,2,1.0,1,noun.plant
transe,0.45,2674,2,2,1.0,1,noun.plant
transe,0.45,2675,3,3,1.0,1,noun.plant
transe,0.45,2676,2,2,1.0,1,noun.plant
transe,0.45,2677,2,2,1.0,1,noun.plant
transe,0.45,2678,3,3,1.0,1,noun.plant
transe,0.45,2679,3,3,1.0,1,noun.plant
transe,0.45,2680,2,2,0.5,2,noun.plant
transe,0.45,2681,2,2,1.0,1,noun.plant
transe,0.45,2682,2,2,1.0,1,noun.plant
transe,0.45,2683,2,2,1.0,1,noun.plant
transe,0.45,2684,2,2,1.0,1,noun.plant
transe,0.45,2685,2,2,1.0,1,noun.plant
transe,0.45,2686,2,2,1.0,1,noun.plant
transe,0.45,2687,2,2,1.0,1,noun.plant
transe,0.45,2688,2,2,1.0,1,noun.plant
transe,0.45,2689,2,2,1.0,1,noun.plant
transe,0.45,2690,3,3,1.0,1,noun.plant
transe,0.45,2691,2,2,1.0,1,noun.plant
transe,0.45,2692,2,2,1.0,1,noun.plant
transe,0.45,2693,2,2,1.0,1,noun.plant
transe,0.45,2694,2,2,1.0,1,noun.plant
transe,0.45,2695,2,2,1.0,1,noun.plant
transe,0.45,2696,2,2,1.0,1,noun.plant
transe,0.45,2697,2,2,1.0,1,noun.plant
transe,0.45,2698,2,2,1.0,1,noun.plant
transe,0.45,2699,2,2,1.0,1,noun.plant
transe,0.45,2700,2,2,1.0,1,noun.plant
transe,0.45,2701,2,2,1.0,1,noun.plant
transe,0.45,2702,2,2,1.0,1,noun.plant
transe,0.45,2703,2,2,1.0,1,noun.plant
transe,0.45,2704,2,2,1.0,1,noun.plant
transe,0.45,2705,2,2,1.0,1,noun.plant
transe,0.45,2706,2,2,1.0,1,noun.plant
transe,0.45,2707,2,2,1.0,1,noun.plant
transe,0.45,2708,2,2,1.0,1,noun.plant
transe,0.45,2709,2,2,1.0,1,noun.plant
transe,0.45,2710,2,2,1.0,1,noun.plant
transe,0.45,2711,2,2,1.0,1,noun.plant
transe,0.45,2712,2,2,1.0,1,noun.plant
transe,0.45,2713,2,2,1.0,1,noun.plant
transe,0.45,2714,2,2,1.0,1,noun.plant
transe,0.45,2715,2,2,1.0,1,noun.plant
transe,0.45,2716,2,2,1.0,1,noun.plant
transe,0.45,2717,2,2,1.0,1,noun.plant
transe,0.45,2718,3,3,1.0,1,noun.plant
transe,0.45,2719,2,2,1.0,1,noun.plant
transe,0.45,2720,3,3,1.0,1,noun.plant
transe,0.45,2721,3,3,1.0,1,noun.plant
transe,0.45,2722,3,3,1.0,1,noun.plant
transe,0.45,2723,2,2,1.0,1,noun.plant
transe,0.45,2724,2,2,1.0,1,noun.plant
transe,0.45,2725,2,2,1.0,1,noun.plant
transe,0.45,2726,2,2,1.0,1,noun.plant
transe,0.45,2727,2,2,1.0,1,noun.plant
transe,0.45,2728,2,2,1.0,1,noun.plant
transe,0.45,2729,2,2,1.0,1,noun.plant
transe,0.45,2730,2,2,1.0,1,noun.plant
transe,0.45,2731,2,2,1.0,1,noun.plant
transe,0.45,2732,2,2,1.0,1,noun.plant
transe,0.45,2733,2,2,1.0,1,noun.plant
transe,0.45,2734,2,2,1.0,1,noun.plant
transe,0.45,2735,2,2,1.0,1,noun.plant
transe,0.45,2736,2,2,1.0,1,noun.plant
transe,0.45,2737,2,2,1.0,1,noun.plant
transe,0.45,2738,2,2,1.0,1,noun.plant
transe,0.45,2739,2,2,1.0,1,noun.plant
transe,0.45,2740,2,2,1.0,1,noun.plant
transe,0.45,2741,2,2,1.0,1,noun.plant
transe,0.45,2742,2,2,1.0,1,noun.plant
transe,0.45,2743,2,2,1.0,1,noun.plant
transe,0.45,2744,2,2,1.0,1,noun.plant
transe,0.45,2745,2,2,1.0,1,noun.plant
transe,0.45,2746,2,2,1.0,1,noun.plant
transe,0.45,2747,2,2,1.0,1,noun.plant
transe,0.45,2748,2,2,0.5,2,noun.plant
transe,0.45,2749,2,2,1.0,1,noun.state
transe,0.45,2750,2,2,1.0,1,noun.plant
transe,0.45,2751,2,2,1.0,1,noun.plant
transe,0.45,2752,2,2,1.0,1,noun.plant
transe,0.45,2753,2,2,1.0,1,noun.possession
transe,0.45,2754,2,2,1.0,1,noun.possession
transe,0.45,2755,2,2,1.0,1,noun.possession
transe,0.45,2756,2,2,1.0,1,noun.possession
transe,0.45,2757,2,2,1.0,1,noun.possession
transe,0.45,2758,2,2,1.0,1,noun.possession
transe,0.45,2759,2,2,1.0,1,noun.possession
transe,0.45,2760,2,2,1.0,1,noun.possession
transe,0.45,2761,2,2,1.0,1,noun.possession
transe,0.45,2762,2,2,1.0,1,noun.possession
transe,0.45,2763,3,3,1.0,1,noun.possession
transe,0.45,2764,2,2,1.0,1,noun.possession
transe,0.45,2765,2,2,1.0,1,noun.possession
transe,0.45,2766,2,2,1.0,1,noun.process
transe,0.45,2767,2,2,1.0,1,noun.process
transe,0.45,2768,2,2,1.0,1,noun.process
transe,0.45,2769,2,2,1.0,1,noun.process
transe,0.45,2770,2,2,1.0,1,noun.quantity
transe,0.45,2771,3,3,1.0,1,noun.quantity
transe,0.45,2772,2,2,1.0,1,noun.quantity
transe,0.45,2773,2,2,1.0,1,noun.quantity
transe,0.45,2774,3,3,1.0,1,noun.quantity
transe,0.45,2775,3,3,1.0,1,noun.quantity
transe,0.45,2776,4,4,1.0,1,noun.quantity
transe,0.45,2777,2,2,1.0,1,noun.quantity
transe,0.45,2778,3,3,1.0,1,noun.quantity
transe,0.45,2779,3,3,1.0,1,noun.quantity
transe,0.45,2780,2,2,1.0,1,noun.quantity
transe,0.45,2781,2,2,1.0,1,noun.quantity
transe,0.45,2782,2,2,1.0,1,noun.quantity
transe,0.45,2783,2,2,1.0,1,noun.quantity
transe,0.45,2784,2,2,1.0,1,noun.quantity
transe,0.45,2785,3,3,1.0,1,noun.quantity
transe,0.45,2786,2,2,1.0,1,noun.quantity
transe,0.45,2787,2,2,1.0,1,noun.quantity
transe,0.45,2788,2,2,1.0,1,noun.quantity
transe,0.45,2789,2,2,1.0,1,noun.quantity
transe,0.45,2790,3,3,1.0,1,noun.quantity
transe,0.45,2791,3,3,1.0,1,noun.quantity
transe,0.45,2792,4,4,1.0,1,noun.quantity
transe,0.45,2793,2,2,1.0,1,noun.quantity
transe,0.45,2794,2,2,1.0,1,noun.quantity
transe,0.45,2795,2,2,1.0,1,noun.quantity
transe,0.45,2796,2,2,1.0,1,noun.quantity
transe,0.45,2797,2,2,1.0,1,noun.quantity
